timestamp,spot_price,strike,model_prob,implied_prob,kelly_size,status
1779562305.2730908,75845.815,75845.815,0.4043162128176267,0.735,193.73,BUY_NO
1779562306.2837956,75845.815,75845.815,0.3813451517422823,0.735,198.73,BUY_NO
1779562307.2890654,75845.815,75845.815,0.99,0.735,930.47,BUY_YES
1779562307.7928674,75845.815,75845.815,0.9102308344860188,0.705,412.156412899255,BUY_YES
1779562308.295455,75845.815,75845.815,0.01864371648719515,0.705,485.48,SELL_YES
1779562308.7992532,75845.815,75845.815,0.912427308640499,0.705,440.91,BUY_YES
1779562309.3000875,75845.815,75845.815,0.11283840087632935,0.705,244.63,BUY_NO
1779562309.8021266,75845.815,75845.815,0.484432997847503,0.705,443.83,BUY_NO
1779562310.310244,75845.815,75845.815,0.7336147435401401,0.715,350.98,SELL_NO
1779562310.8110147,75845.815,75845.815,0.04785044541215711,0.715,184.03,SELL_YES
1779562311.325866,75845.815,75845.815,0.8005515806687032,0.715,381.23,SELL_NO
1779562311.839585,75845.815,75845.815,0.01819369993896818,0.715,184.03,SELL_YES
1779562312.341301,75845.815,75845.815,0.6528945822869727,0.715,426.4,SELL_YES
1779562312.8419957,75845.815,75845.815,0.06960496677926459,0.715,380.22,BUY_NO
1779562313.3439863,75845.815,75845.815,0.16243003894042726,0.725,132.14,SELL_YES
1779562313.8461847,75845.815,75845.815,0.0616361729958538,0.715,235.54,BUY_NO
1779562314.3527007,75845.815,75845.815,0.4941741923649508,0.715,354.27,BUY_NO
1779562314.8601844,75845.815,75845.815,0.4105411834946908,0.715,344.18,BUY_NO
1779562315.3630981,75845.815,75845.815,0.6020092530209806,0.725,308.04,SELL_YES
1779562315.866679,75845.815,75845.815,0.12219795074860373,0.715,215.34,BUY_NO
1779562316.3674684,75845.815,75845.815,0.9603567926469391,0.725,405.06,BUY_YES
1779562316.8703952,75845.815,75845.815,0.87061267191359,0.725,501.4853769364837,BUY_YES
1779562317.3817213,75845.815,75845.815,0.16867814502101944,0.715,303.75,BUY_NO
1779562317.8833418,75845.815,75845.815,0.5197780655702543,0.715,414.06,SELL_YES
1779562318.387292,75845.815,75845.815,0.8737218191363009,0.725,417.7102611457085,BUY_YES
1779562318.8899055,75845.815,75845.815,0.12099337707345888,0.725,306.13,SELL_YES
1779562319.3910065,75845.815,75845.815,0.5486925532012665,0.735,154.06,SELL_YES
1779562319.8918493,75845.815,75845.815,0.2796932855689074,0.735,215.06,SELL_YES
1779562320.4037821,75845.815,75845.815,0.30722272194267236,0.735,284.06,SELL_YES
1779562321.4270046,75845.815,75845.815,0.8671537259937586,0.735,446.22,BUY_YES
1779562321.9338553,75845.815,75845.815,0.9549610114054646,0.7,112.85,BUY_YES
1779562322.4348667,75845.815,75845.815,0.2188530543984269,0.695,220.4,SELL_YES
1779562322.9412017,75845.815,75845.815,0.47379447186860113,0.695,300.38,SELL_YES
1779562324.9600425,75845.815,75845.815,0.29186704024931714,0.715,249.73,BUY_NO
1779562325.461203,75853.13500000001,75845.815,0.3174638153584162,0.725,311.90572513948655,BUY_NO
1779562328.0084143,75853.13500000001,75845.815,0.85112719256269,0.785,448.87221330529354,BUY_YES
1779562328.510583,75853.13500000001,75845.815,0.30052995023955853,0.785,198.4,SELL_YES
1779562329.0144866,75853.13500000001,75845.815,0.7975042071537565,0.785,568.5,SELL_NO
1779562329.5157096,75853.13500000001,75845.815,0.8413001593331986,0.785,114.02791292843506,BUY_YES
1779562330.0207431,75853.13500000001,75845.815,0.7340213457351019,0.745,254.01,SELL_YES
1779562330.5221593,75853.13500000001,75845.815,0.3947950002943539,0.745,271.2732446978507,BUY_NO
1779562331.0241427,75853.13500000001,75845.815,0.9635318383966253,0.755,529.8,BUY_YES
1779562331.526313,75853.13500000001,75845.815,0.43376522627359765,0.755,590.99,SELL_YES
1779562332.0327182,75853.13500000001,75845.815,0.17824056812038158,0.755,325.28,BUY_NO
1779562332.5348725,75853.13500000001,75845.815,0.3601770588238509,0.755,101.89217721517582,SELL_YES
1779562335.5619771,75853.13500000001,75845.815,0.37057127387092076,0.785,277.39,BUY_NO
1779562336.065267,75853.13500000001,75845.815,0.3124028430399284,0.785,268.99,BUY_NO
1779562337.58064,75853.13500000001,75845.815,0.99,0.795,977.0,BUY_YES
1779562338.086004,75853.13500000001,75845.815,0.8347740649943843,0.795,493.21,SELL_NO
1779562338.601424,75853.13500000001,75845.815,0.29100440847123904,0.795,117.48,SELL_YES
1779562339.1041088,75853.13500000001,75845.815,0.44687176578987925,0.795,190.39,SELL_YES
1779562339.61175,75853.13500000001,75845.815,0.9870539708880502,0.795,818.6207087082929,BUY_YES
1779562340.1150305,75853.13500000001,75845.815,0.3117099199819169,0.795,205.48000000000002,SELL_YES
1779562340.6166096,75853.13500000001,75845.815,0.8143478481228059,0.795,1487.57,SELL_NO
